CustomerID,Gender,Locations,Age,ProductID,Product_name,Product_Description,Product_Category,Stock,Price,TransactionID,Transaction_Date,Total_Price,Quantity,VoucherID,Voucher_name,Voucher_status,Discount,PMID,Method_name,Discount_Price
14721,Male,Chicago,47,GGOEAFKQ020199,Mr. Pen- Sticky Notes 12 Pads,"Mr. Pen- Sticky Notes, 12 Pads, 3x3, Vintage Colors, Sticky Notes 3x3, Sticky Note, Sticky Pads, Sticky Notes Bulk, Stick Notes, Colored Sticky Notes, Sticky Note Pad, Colorful Sticky Notes",Office,100000,134850,1000334,12.06.21,134850,1,ELEC30,Discount 30%,Not Used,30%,PM03,Digital Wallets,40455
14722,Male,Chicago,28,GGOEAFKQ020199,Mr. Pen- Sticky Notes 12 Pads,"Mr. Pen- Sticky Notes, 12 Pads, 3x3, Vintage Colors, Sticky Notes 3x3, Sticky Note, Sticky Pads, Sticky Notes Bulk, Stick Notes, Colored Sticky Notes, Sticky Note Pad, Colorful Sticky Notes",Office,100000,134850,1000335,12.02.21,134850,1,ELEC30,Discount 30%,Not Used,30%,PM04,Other,40455
14723,Male,Chicago,28,GGOEAFKQ020199,Mr. Pen- Sticky Notes 12 Pads,"Mr. Pen- Sticky Notes, 12 Pads, 3x3, Vintage Colors, Sticky Notes 3x3, Sticky Note, Sticky Pads, Sticky Notes Bulk, Stick Notes, Colored Sticky Notes, Sticky Note Pad, Colorful Sticky Notes",Office,100000,134850,1000336,28.01.21,134850,1,ELEC30,Discount 30%,Clicked,30%,PM04,Other,40455
14724,Male,Chicago,37,GGOEAFKQ020199,Mr. Pen- Sticky Notes 12 Pads,"Mr. Pen- Sticky Notes, 12 Pads, 3x3, Vintage Colors, Sticky Notes 3x3, Sticky Note, Sticky Pads, Sticky Notes Bulk, Stick Notes, Colored Sticky Notes, Sticky Note Pad, Colorful Sticky Notes",Office,100000,134850,1000337,24.10.21,539400,4,ELEC30,Discount 30%,Clicked,30%,PM01,Card,40455
14725,Male,Chicago,27,GGOEAFKQ020199,Mr. Pen- Sticky Notes 12 Pads,"Mr. Pen- Sticky Notes, 12 Pads, 3x3, Vintage Colors, Sticky Notes 3x3, Sticky Note, Sticky Pads, Sticky Notes Bulk, Stick Notes, Colored Sticky Notes, Sticky Note Pad, Colorful Sticky Notes",Office,100000,134850,1000338,05.10.21,134850,1,ELEC30,Discount 30%,Not Used,30%,PM03,Digital Wallets,40455
14726,Female,Chicago,62,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000339,26.06.21,97350,1,ELEC30,Discount 30%,Not Used,30%,PM04,Other,29205
14727,Female,Chicago,18,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000340,21.05.21,97350,1,ELEC30,Discount 30%,Clicked,30%,PM03,Digital Wallets,29205
14728,Female,Chicago,35,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000341,17.10.21,97350,1,ELEC30,Discount 30%,Clicked,30%,PM03,Digital Wallets,29205
14729,Female,Chicago,36,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000342,28.09.21,194700,2,ELEC30,Discount 30%,Not Used,30%,PM01,Card,29205
14730,Female,Chicago,50,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000343,29.07.21,194700,2,ELEC30,Discount 30%,Not Used,30%,PM02,Paypal,29205
14731,Female,Chicago,18,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000344,18.06.21,97350,1,ELEC30,Discount 30%,Clicked,30%,PM03,Digital Wallets,29205
14732,Female,Chicago,17,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000345,04.11.21,97350,1,ELEC30,Discount 30%,Not Used,30%,PM01,Card,29205
15601,Female,Chicago,49,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000354,04.08.21,486750.00000000006,5,ELEC30,Discount 30%,Clicked,30%,PM01,Card,29205
15602,Female,Chicago,19,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000355,07.04.21,97350,1,ELEC30,Discount 30%,Clicked,30%,PM03,Digital Wallets,29205
15603,Female,Chicago,44,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000356,24.09.21,97350,1,ELEC30,Discount 30%,Not Used,30%,PM02,Paypal,29205
15604,Female,Chicago,48,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000357,30.09.21,97350,1,ELEC30,Discount 30%,Not Used,30%,PM04,Other,29205
15605,Female,Chicago,31,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000358,25.04.21,389400,4,ELEC30,Discount 30%,Not Used,30%,PM02,Paypal,29205
15606,Female,Chicago,49,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000359,16.01.21,97350,1,ELEC30,Discount 30%,Clicked,30%,PM01,Card,29205
15607,Female,New York,37,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000360,03.07.21,778800,8,ELEC30,Discount 30%,Clicked,30%,PM01,Card,29205
15608,Female,New York,26,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000361,20.12.21,97350,1,ELEC30,Discount 30%,Clicked,30%,PM01,Card,29205
15609,Female,New York,50,GGOEAFKQ020299,Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear,"Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men",Office,100000,97350,1000362,13.06.21,97350,1,ELEC30,Discount 30%,Not Used,30%,PM04,Other,29205
15610,Female,New York,59,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000363,18.06.21,179850,1,ELEC10,Discount 10%,Clicked,10%,PM03,Digital Wallets,17985
15611,Female,New York,53,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000364,21.04.21,359700,2,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,17985
15612,Female,New York,36,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000365,07.10.21,179850,1,ELEC10,Discount 10%,Clicked,10%,PM04,Other,17985
15613,Female,New York,51,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000366,13.08.21,179850,1,ELEC10,Discount 10%,Not Used,10%,PM02,Paypal,17985
15614,Female,New York,20,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000367,19.04.21,179850,1,ELEC10,Discount 10%,Not Used,10%,PM04,Other,17985
15615,Male,New York,37,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000368,17.03.21,179850,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,17985
15616,Male,Chicago,37,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000369,24.08.21,719400,4,ELEC10,Discount 10%,Clicked,10%,PM03,Digital Wallets,17985
15617,Male,Chicago,25,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000370,03.03.21,179850,1,ELEC10,Discount 10%,Clicked,10%,PM02,Paypal,17985
15618,Male,Chicago,26,GGOEAFKQ020399,Mr. Pen File Folders 18 Pack,"Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies",Office,100000,179850,1000371,08.02.21,179850,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,17985
15619,Male,Chicago,50,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000372,07.10.21,128099.99999999999,1,BT10,Discount 10%,Not Used,10%,PM04,Other,12810
15620,Male,Chicago,63,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000373,21.08.21,768600,6,BT10,Discount 10%,Not Used,10%,PM04,Other,12810
15621,Female,California,47,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000374,01.09.21,128099.99999999999,1,BT10,Discount 10%,Not Used,10%,PM02,Paypal,12810
15622,Female,California,29,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000375,23.04.21,128099.99999999999,1,BT10,Discount 10%,Not Used,10%,PM02,Paypal,12810
15623,Female,California,52,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000376,12.05.21,128099.99999999999,1,BT10,Discount 10%,Not Used,10%,PM01,Card,12810
15624,Female,Chicago,20,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000377,29.07.21,384300,3,BT10,Discount 10%,Not Used,10%,PM01,Card,12810
15625,Female,Chicago,38,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000378,13.01.21,512399.99999999994,4,BT10,Discount 10%,Not Used,10%,PM02,Paypal,12810
15626,Female,Chicago,16,GGOEAFKQ020499,Amazon Basics Stapler with 1000 Staples,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet",Office,100000,128099.99999999999,1000379,30.11.21,128099.99999999999,1,BT10,Discount 10%,Not Used,10%,PM01,Card,12810
15627,Female,Chicago,42,GGOEAFKQ020599,Teal Office Supplies,"Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers",Office,100000,254849.99999999997,1000380,02.06.21,484215,2,ELEC05,Discount 5%,Used,5%,PM01,Card,12742.5
15628,Female,Chicago,24,GGOEAFKQ020599,Teal Office Supplies,"Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers",Office,100000,254849.99999999997,1000381,07.09.21,484215,2,ELEC05,Discount 5%,Used,5%,PM01,Card,12742.5
15629,Female,Chicago,26,GGOEAFKQ020599,Teal Office Supplies,"Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers",Office,100000,254849.99999999997,1000382,05.01.21,1936860,8,ELEC05,Discount 5%,Used,5%,PM01,Card,12742.5
15630,Female,Chicago,35,GGOEAFKQ020599,Teal Office Supplies,"Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers",Office,100000,254849.99999999997,1000383,06.04.21,242107.5,1,ELEC05,Discount 5%,Used,5%,PM03,Digital Wallets,12742.5
15631,Female,Chicago,46,GGOEAFKQ020599,Teal Office Supplies,"Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers",Office,100000,254849.99999999997,1000384,13.10.21,242107.5,1,ELEC05,Discount 5%,Used,5%,PM04,Other,12742.5
15632,Female,Chicago,50,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000385,16.11.21,89010,1,ELEC40,Discount 40%,Used,40%,PM04,Other,59340
15633,Female,Chicago,28,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000386,17.07.21,178020,2,ELEC40,Discount 40%,Used,40%,PM04,Other,59340
15634,Female,Chicago,40,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000387,27.02.21,89010,1,ELEC40,Discount 40%,Used,40%,PM02,Paypal,59340
15635,Male,Chicago,48,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000388,07.06.21,89010,1,ELEC40,Discount 40%,Used,40%,PM03,Digital Wallets,59340
15636,Male,Chicago,53,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000389,29.01.21,178020,2,ELEC40,Discount 40%,Used,40%,PM02,Paypal,59340
15637,Female,California,25,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000390,07.08.21,267030,3,ELEC40,Discount 40%,Used,40%,PM03,Digital Wallets,59340
15638,Female,Chicago,58,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000391,07.12.21,89010,1,ELEC40,Discount 40%,Used,40%,PM01,Card,59340
15639,Female,Chicago,47,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000392,31.05.21,89010,1,ELEC40,Discount 40%,Used,40%,PM01,Card,59340
15640,Female,Chicago,39,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000393,15.01.21,445050,5,ELEC40,Discount 40%,Used,40%,PM01,Card,59340
15641,Female,Chicago,40,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000394,17.02.21,518490.00000000006,2,ELEC30,Discount 30%,Used,30%,PM01,Card,111105
15642,Female,Chicago,20,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000395,29.08.21,149850,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,14985
16218,Male,Chicago,57,GGOEWEBB082299,Clorox Toilet Plunger with Hideaway Storage Caddy,"Clorox Toilet Plunger with Hideaway Storage Caddy, 6.5 x 6.5 x 19.5, White/Gray",Home Furniture,100000,239850,1000129,21.03.21,479700,2,ELEC10,Discount 10%,Clicked,10%,PM04,Other,23985
16219,Male,Chicago,52,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000130,01.04.21,594000,1,ELEC10,Discount 10%,Not Used,10%,PM01,Card,59400
16220,Male,Chicago,55,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000131,19.03.21,594000,1,ELEC10,Discount 10%,Clicked,10%,PM04,Other,59400
16221,Male,Chicago,47,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000132,20.10.21,594000,1,ELEC10,Discount 10%,Clicked,10%,PM03,Digital Wallets,59400
16222,Male,Chicago,36,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000133,11.09.21,594000,1,ELEC10,Discount 10%,Not Used,10%,PM01,Card,59400
16223,Male,Chicago,62,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000134,01.06.21,594000,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,59400
16224,Male,Chicago,50,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000135,03.01.21,594000,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,59400
16225,Male,Chicago,56,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000136,12.03.21,594000,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,59400
16226,Male,Chicago,20,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000137,22.04.21,3564000,6,ELEC10,Discount 10%,Clicked,10%,PM04,Other,59400
